3.0,3.0
2.5803342741336213,3.5522931333646666
2.3977458059298344,3.7901232332303048
2.4808754083282833,2.2970380606865817
2.727542681396595,2.876954129091043
3.4139311891127724,3.48841421978349
4.204731449778862,3.6969817417729924
3.87094465210157,4.146006726419935
3.1932552303876385,3.487032413328661
3.375151872400366,3.1649003288538298
5.085960085437947,3.4426871987271106
5.674102766669758,3.7223515358899006
2.462264438072552,4.1359134314834405
4.408616515443601,3.8491794707208484
1.7376053085508514,4.4267174134836935
4.308110644020478,4.945722957579646
2.3360190997325114,4.72248588115651
3.750905822375,4.957485826065922
5.545332597992641,3.4446130200193843
4.252569762153338,2.826130017637701
2.8025056690271755,4.712840893451023
4.73928485682793,5.283234864354926
5.819193452697579,3.996651525754949
3.87641498186895,3.671959969724285
5.040861406137298,5.535861353807957
1.477973004185945,5.1023453562201
2.6143420139403215,1.8308575945054917
4.8201891289155,2.966421287729773
1.7015256526530789,5.5503416141230915
4.088327520935108,5.381076177884202
2.165813355329857,2.7744055417752627
0.5649846768215303,5.3887146447828975
5.438467614037208,2.4610369786673187
5.688443151528068,5.579070306199343
4.8268562154713655,3.2859723883522465
2.4429458149908134,2.2178378498323443
2.990787572300056,2.828940123315834
4.717132224306551,1.7727023659891046
4.039421179170929,2.074534951942706
3.808203695070742,4.871003316069757
1.971533988862777,2.9595895289442256
4.0743841470807345,2.48256800277952
2.341330655999042,4.419314011850448
5.152898369818649,1.4537795734411767
2.857792744593051,3.255695683937693
2.808083640609647,5.5171066284638215
5.7303184698636995,0.6877908773252939
5.896882109598378,2.077339473424478
3.1105760536936495,4.920844438883477
3.3249881900211875,5.4017568248884364
0.6219000697522221,4.8701439969911515
0.3857504082446952,5.000416125831633
5.399902126912238,5.3359445646147226
3.3792573457319417,2.9352080620582948
2.863055721760534,4.329881015965384
3.7831977603022664,3.3785638133477276
0.8402236102214493,4.504154483471386
3.2040696605430967,3.3610929982470923
1.6598337242345493,1.6025389095115208
1.9833965806745966,3.3233809383744384
0.9617739151932068,4.359426944673123
5.602034720250403,3.83348845072495
5.747945237500268,4.814066528812742
5.880078366738569,5.483577426443784
5.827693468948505,2.951200513505679
4.268315876160442,3.8714004077812514
2.3865174323283944,2.281979763338686
1.7660551384550232,4.835977707253329
2.7142777629885604,0.8488148461777529
5.394152013629618,2.3808365795904303
2.18366302173752,0.19723831504045464
1.2442514472105906,2.564492145395635
1.7042332786766625,4.618232144924763
3.1916925811373824,0.12400778618522956
0.08414848050380686,5.455280724740481
1.3365686637483785,5.175918952874966
0.49816925288719927,4.867029559830544
1.5298346564131053,2.336357479740916
4.063837178184469,3.16941898635928
2.1596450170324335,5.746715810462056
2.0216563514495545,1.3867755493233098
3.371792116881385,0.39209634946761174
5.84908755860358,0.6493061607672641
0.7128081524724765,3.6410720312904363
2.1104236192143615,2.505461936818941
0.1705650783167767,3.668604331814044
1.194459569068748,2.8461446008859435
2.9747407026807893,3.43373128424974
5.52000376790554,4.241978077650661
5.332711588121312,2.2900981243013776
3.4994420619543924,4.287434533586656
5.974019380484224,0.8002783615963309
5.446317062278904,4.026665699204298
4.5981849456887725,1.306817874132249
2.4363481203654693,4.231398121596541
2.1778266822102603,1.0658012907169891
0.8745539636636925,4.135507446749163
5.977841844401042,0.1491676394175665
1.3769834689361737,4.024120403453036
1.4562032847571444,5.0319199396730525
5.862168171492163,5.810740255481928
5.028687128740454,2.88031705020879
0.7298828166466493,3.255178101159595
1.2606245636457045,2.9533991111097757
2.4466938816709636,1.5412595913244138
1.0474446979574126,4.124496768119286
1.9455959515748564,4.528464539837291
5.01129260390067,1.5874208624791912
0.7569303178418503,2.9890405302514162
4.588512454695216,2.8834983384564667
4.695669882179574,0.8160824133735989
3.496290941519641,3.08620929672607
3.2463523580397924,3.7396610597624673
4.179430337712794,0.5723720681927604
5.114668948292302,4.1831564861553705
3.3683741970068217,1.2590490871776965
4.167698283016226,2.4030977958321795
4.132697821539556,3.274707101236625
4.475558806275509,4.181493992601646
3.2998266749272034,5.295072858091222
1.6477470478958975,5.208814486180091
2.1171136359802696,2.7680839303384026
2.1330818803778433,0.031304340189438395
4.837792282602271,3.45932366111116
1.5209194716423449,3.939083330887998
5.666482155164866,1.4428789133987805
0.9272727730530661,2.3139603430523485
1.2392865766654602,1.5442447872871627
5.634275947599219,4.213790777375263
5.61109097212064,5.919201569304783
4.109920884455739,5.675379937253174
0.5681696416003745,0.9684622535283116
1.4472358380065662,5.3297990196796
4.8998616957389824,1.2082487659785828
5.528663735652373,2.614908926370835
3.5629916973806175,1.0051606460507392
1.9893478635760213,1.149090996038164
